Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 13:30:00+01:00,36.400001525878906,36.5,36.400001525878906,36.5,6228,0,0
2021-01-04 13:45:00+01:00,36.5,36.5,36.29999923706055,36.400001525878906,8252,0,0
2021-01-04 14:00:00+01:00,36.400001525878906,36.5,36.400001525878906,36.45000076293945,6044,0,0
2021-01-04 14:15:00+01:00,36.5,36.5,36.349998474121094,36.349998474121094,28898,0,0
2021-01-04 14:30:00+01:00,36.400001525878906,36.5,36.349998474121094,36.45000076293945,6542,0,0
2021-01-04 14:45:00+01:00,36.5,36.5,36.400001525878906,36.45000076293945,5336,0,0
2021-01-04 15:00:00+01:00,36.45000076293945,36.599998474121094,36.25,36.54999923706055,22512,0,0
2021-01-04 15:15:00+01:00,36.599998474121094,36.70000076293945,36.54999923706055,36.599998474121094,9604,0,0
2021-01-04 15:30:00+01:00,36.599998474121094,36.599998474121094,36.20000076293945,36.54999923706055,10272,0,0
2021-01-04 15:45:00+01:00,36.54999923706055,36.54999923706055,36.0,36.150001525878906,22930,0,0
2021-01-04 16:00:00+01:00,36.150001525878906,36.25,35.849998474121094,35.849998474121094,16298,0,0
2021-01-04 16:15:00+01:00,35.79999923706055,35.900001525878906,35.70000076293945,35.79999923706055,13804,0,0
2021-01-04 16:30:00+01:00,35.75,35.75,35.400001525878906,35.45000076293945,13906,0,0
2021-01-04 16:45:00+01:00,35.45000076293945,35.599998474121094,35.400001525878906,35.5,10494,0,0
2021-01-04 17:00:00+01:00,35.54999923706055,35.54999923706055,35.04999923706055,35.099998474121094,29266,0,0
2021-01-04 17:15:00+01:00,35.099998474121094,35.20000076293945,35.099998474121094,35.20000076293945,10372,0,0
2021-01-05 09:00:00+01:00,35.400001525878906,35.79999923706055,35.400001525878906,35.599998474121094,11413,0,0
2021-01-05 09:15:00+01:00,35.5,35.650001525878906,35.04999923706055,35.650001525878906,22002,0,0
2021-01-05 09:30:00+01:00,35.650001525878906,35.650001525878906,35.099998474121094,35.25,12326,0,0
2021-01-05 09:45:00+01:00,35.20000076293945,35.20000076293945,34.45000076293945,34.900001525878906,32688,0,0
2021-01-05 10:00:00+01:00,34.900001525878906,35.20000076293945,34.900001525878906,35.04999923706055,9018,0,0
2021-01-05 10:15:00+01:00,35.0,35.20000076293945,35.0,35.099998474121094,5716,0,0
2021-01-05 10:30:00+01:00,35.099998474121094,35.25,35.04999923706055,35.20000076293945,4386,0,0
2021-01-05 10:45:00+01:00,35.150001525878906,35.25,35.0,35.150001525878906,4660,0,0
2021-01-05 11:00:00+01:00,35.29999923706055,35.29999923706055,35.0,35.20000076293945,6754,0,0
2021-01-05 11:15:00+01:00,35.20000076293945,35.29999923706055,35.099998474121094,35.150001525878906,5734,0,0
2021-01-05 11:30:00+01:00,35.04999923706055,35.349998474121094,35.0,35.20000076293945,3944,0,0
2021-01-05 11:45:00+01:00,35.20000076293945,35.349998474121094,35.150001525878906,35.29999923706055,5076,0,0
2021-01-05 12:00:00+01:00,35.29999923706055,35.349998474121094,34.79999923706055,34.79999923706055,24532,0,0
2021-01-05 12:15:00+01:00,34.79999923706055,35.0,34.70000076293945,34.95000076293945,10254,0,0
2021-01-05 12:30:00+01:00,34.95000076293945,35.0,34.70000076293945,34.900001525878906,22334,0,0
2021-01-05 12:45:00+01:00,34.900001525878906,35.0,34.70000076293945,34.70000076293945,6126,0,0
2021-01-05 13:00:00+01:00,34.70000076293945,34.75,34.349998474121094,34.45000076293945,15532,0,0
2021-01-05 13:15:00+01:00,34.5,34.5,34.25,34.400001525878906,12250,0,0
2021-01-05 13:30:00+01:00,34.29999923706055,34.45000076293945,34.29999923706055,34.349998474121094,3266,0,0
2021-01-05 13:45:00+01:00,34.349998474121094,34.599998474121094,34.349998474121094,34.45000076293945,10152,0,0
2021-01-05 14:00:00+01:00,34.45000076293945,34.5,34.29999923706055,34.29999923706055,8604,0,0
2021-01-05 14:15:00+01:00,34.25,34.25,34.099998474121094,34.25,9224,0,0
2021-01-05 14:30:00+01:00,34.150001525878906,34.349998474121094,34.099998474121094,34.349998474121094,5924,0,0
2021-01-05 14:45:00+01:00,34.29999923706055,34.5,34.29999923706055,34.400001525878906,4368,0,0
2021-01-05 15:00:00+01:00,34.45000076293945,34.45000076293945,34.150001525878906,34.20000076293945,6770,0,0
2021-01-05 15:15:00+01:00,34.29999923706055,34.349998474121094,34.150001525878906,34.29999923706055,8518,0,0
2021-01-05 15:30:00+01:00,34.349998474121094,34.45000076293945,34.349998474121094,34.45000076293945,3360,0,0
2021-01-05 15:45:00+01:00,34.29999923706055,34.349998474121094,34.20000076293945,34.349998474121094,10946,0,0
2021-01-05 16:00:00+01:00,34.400001525878906,34.599998474121094,34.349998474121094,34.54999923706055,10172,0,0
2021-01-05 16:15:00+01:00,34.650001525878906,34.70000076293945,34.25,34.29999923706055,9026,0,0
2021-01-05 16:30:00+01:00,34.29999923706055,34.349998474121094,34.150001525878906,34.20000076293945,18466,0,0
2021-01-05 16:45:00+01:00,34.20000076293945,34.29999923706055,34.099998474121094,34.150001525878906,7288,0,0
2021-01-05 17:00:00+01:00,34.25,34.29999923706055,34.04999923706055,34.099998474121094,12566,0,0
2021-01-05 17:15:00+01:00,34.04999923706055,34.45000076293945,33.849998474121094,34.400001525878906,20686,0,0
2021-01-06 09:00:00+01:00,34.70000076293945,34.849998474121094,34.25,34.45000076293945,5370,0,0
2021-01-06 09:15:00+01:00,34.45000076293945,34.5,34.099998474121094,34.400001525878906,13540,0,0
2021-01-06 09:30:00+01:00,34.400001525878906,34.599998474121094,34.400001525878906,34.400001525878906,6286,0,0
2021-01-06 09:45:00+01:00,34.400001525878906,34.5,34.349998474121094,34.45000076293945,3394,0,0
2021-01-06 10:00:00+01:00,34.45000076293945,34.79999923706055,34.45000076293945,34.75,3854,0,0
2021-01-06 10:15:00+01:00,34.75,34.849998474121094,34.45000076293945,34.75,5282,0,0
2021-01-06 10:30:00+01:00,34.75,35.150001525878906,34.650001525878906,34.900001525878906,26980,0,0
2021-01-06 10:45:00+01:00,34.95000076293945,35.099998474121094,34.849998474121094,35.04999923706055,5800,0,0
2021-01-06 11:00:00+01:00,35.0,35.20000076293945,35.0,35.04999923706055,7044,0,0
2021-01-06 11:15:00+01:00,35.099998474121094,35.150001525878906,35.0,35.04999923706055,13710,0,0
2021-01-06 11:30:00+01:00,35.099998474121094,35.29999923706055,35.04999923706055,35.29999923706055,10430,0,0
2021-01-06 11:45:00+01:00,35.29999923706055,35.29999923706055,35.0,35.150001525878906,5914,0,0
2021-01-06 12:00:00+01:00,35.099998474121094,35.150001525878906,35.099998474121094,35.150001525878906,808,0,0
2021-01-06 12:15:00+01:00,35.099998474121094,35.099998474121094,35.0,35.0,7616,0,0
2021-01-06 12:30:00+01:00,35.04999923706055,35.099998474121094,35.0,35.099998474121094,5754,0,0
2021-01-06 12:45:00+01:00,35.099998474121094,35.099998474121094,34.79999923706055,34.900001525878906,9826,0,0
2021-01-06 13:00:00+01:00,34.900001525878906,35.0,34.849998474121094,34.900001525878906,2292,0,0
2021-01-06 13:15:00+01:00,34.95000076293945,34.95000076293945,34.900001525878906,34.95000076293945,1514,0,0
2021-01-06 13:30:00+01:00,34.849998474121094,34.849998474121094,34.599998474121094,34.75,2780,0,0
2021-01-06 13:45:00+01:00,34.70000076293945,34.79999923706055,34.54999923706055,34.75,9802,0,0
2021-01-06 14:00:00+01:00,34.75,34.849998474121094,34.54999923706055,34.849998474121094,5312,0,0
2021-01-06 14:15:00+01:00,34.79999923706055,34.95000076293945,34.70000076293945,34.900001525878906,10520,0,0
2021-01-06 14:30:00+01:00,34.900001525878906,35.0,34.900001525878906,34.95000076293945,5448,0,0
2021-01-06 14:45:00+01:00,35.0,35.099998474121094,34.95000076293945,34.95000076293945,6440,0,0
2021-01-06 15:00:00+01:00,34.95000076293945,35.0,34.79999923706055,34.79999923706055,3368,0,0
2021-01-06 15:15:00+01:00,34.75,34.95000076293945,34.599998474121094,34.75,4168,0,0
2021-01-06 15:30:00+01:00,34.75,34.79999923706055,34.70000076293945,34.79999923706055,9496,0,0
2021-01-06 15:45:00+01:00,34.79999923706055,34.79999923706055,34.650001525878906,34.70000076293945,9744,0,0
2021-01-06 16:00:00+01:00,34.75,34.75,34.5,34.5,8116,0,0
2021-01-06 16:15:00+01:00,34.5,34.650001525878906,34.5,34.599998474121094,3554,0,0
2021-01-06 16:30:00+01:00,34.5,34.599998474121094,34.29999923706055,34.29999923706055,7822,0,0
2021-01-06 16:45:00+01:00,34.349998474121094,34.75,34.25,34.5,13720,0,0
2021-01-06 17:00:00+01:00,34.5,34.599998474121094,34.400001525878906,34.54999923706055,8094,0,0
2021-01-06 17:15:00+01:00,34.54999923706055,34.70000076293945,34.45000076293945,34.70000076293945,11830,0,0
2021-01-07 09:00:00+01:00,35.099998474121094,36.29999923706055,35.0,36.099998474121094,27687,0,0
2021-01-07 09:15:00+01:00,36.25,36.95000076293945,36.150001525878906,36.650001525878906,65094,0,0
2021-01-07 09:30:00+01:00,36.75,36.75,36.349998474121094,36.75,25404,0,0
2021-01-07 09:45:00+01:00,36.75,37.20000076293945,36.650001525878906,36.95000076293945,82030,0,0
2021-01-07 10:00:00+01:00,36.95000076293945,37.29999923706055,36.5,37.150001525878906,81996,0,0
2021-01-07 10:15:00+01:00,37.099998474121094,37.150001525878906,36.5,36.75,23370,0,0
2021-01-07 10:30:00+01:00,36.599998474121094,36.849998474121094,36.599998474121094,36.650001525878906,12242,0,0
2021-01-07 10:45:00+01:00,36.650001525878906,36.95000076293945,36.650001525878906,36.900001525878906,6986,0,0
2021-01-07 11:00:00+01:00,36.900001525878906,37.400001525878906,36.900001525878906,37.349998474121094,58470,0,0
2021-01-07 11:15:00+01:00,37.349998474121094,37.45000076293945,37.25,37.400001525878906,37566,0,0
2021-01-07 11:30:00+01:00,37.349998474121094,37.95000076293945,37.349998474121094,37.900001525878906,78880,0,0
2021-01-07 11:45:00+01:00,37.900001525878906,37.95000076293945,37.75,37.900001525878906,30330,0,0
2021-01-07 12:00:00+01:00,37.849998474121094,37.900001525878906,37.70000076293945,37.79999923706055,18984,0,0
2021-01-07 12:15:00+01:00,37.849998474121094,37.900001525878906,37.45000076293945,37.5,19016,0,0
2021-01-07 12:30:00+01:00,37.650001525878906,37.650001525878906,37.400001525878906,37.45000076293945,8096,0,0
2021-01-07 12:45:00+01:00,37.5,37.650001525878906,37.400001525878906,37.650001525878906,12530,0,0
2021-01-07 13:00:00+01:00,37.650001525878906,37.849998474121094,37.5,37.79999923706055,15536,0,0
2021-01-07 13:15:00+01:00,37.75,37.900001525878906,37.29999923706055,37.849998474121094,22288,0,0
2021-01-07 13:30:00+01:00,37.849998474121094,37.849998474121094,37.70000076293945,37.849998474121094,11996,0,0
2021-01-07 13:45:00+01:00,37.79999923706055,38.5,37.79999923706055,38.349998474121094,96230,0,0
2021-01-07 14:00:00+01:00,38.29999923706055,38.400001525878906,37.95000076293945,38.349998474121094,18478,0,0
2021-01-07 14:15:00+01:00,38.349998474121094,38.349998474121094,37.900001525878906,37.900001525878906,14548,0,0
2021-01-07 14:30:00+01:00,37.900001525878906,37.95000076293945,37.650001525878906,37.650001525878906,9832,0,0
2021-01-07 14:45:00+01:00,37.650001525878906,37.900001525878906,37.599998474121094,37.75,9590,0,0
2021-01-07 15:00:00+01:00,37.79999923706055,37.95000076293945,37.75,37.95000076293945,4816,0,0
2021-01-07 15:15:00+01:00,37.95000076293945,37.95000076293945,37.45000076293945,37.599998474121094,8804,0,0
2021-01-07 15:30:00+01:00,37.5,37.75,37.25,37.25,15258,0,0
2021-01-07 15:45:00+01:00,37.400001525878906,37.599998474121094,37.20000076293945,37.5,11406,0,0
2021-01-07 16:00:00+01:00,37.5,37.599998474121094,36.349998474121094,36.54999923706055,42166,0,0
2021-01-07 16:15:00+01:00,36.349998474121094,36.650001525878906,36.349998474121094,36.54999923706055,23566,0,0
2021-01-07 16:30:00+01:00,36.5,37.0,36.400001525878906,37.0,17694,0,0
2021-01-07 16:45:00+01:00,37.0,37.400001525878906,37.0,37.349998474121094,12020,0,0
2021-01-07 17:00:00+01:00,37.349998474121094,37.349998474121094,37.099998474121094,37.20000076293945,8864,0,0
2021-01-07 17:15:00+01:00,37.25,37.29999923706055,36.900001525878906,37.150001525878906,29272,0,0
2021-01-08 09:00:00+01:00,37.599998474121094,38.95000076293945,37.599998474121094,38.79999923706055,69531,0,0
2021-01-08 09:15:00+01:00,38.79999923706055,39.79999923706055,38.75,39.599998474121094,128504,0,0
2021-01-08 09:30:00+01:00,39.70000076293945,40.150001525878906,39.25,39.650001525878906,112818,0,0
2021-01-08 09:45:00+01:00,39.70000076293945,39.75,38.45000076293945,38.599998474121094,44652,0,0
2021-01-08 10:00:00+01:00,38.650001525878906,39.0,38.599998474121094,38.95000076293945,17496,0,0
2021-01-08 10:15:00+01:00,38.849998474121094,39.349998474121094,38.79999923706055,38.95000076293945,26890,0,0
2021-01-08 10:30:00+01:00,39.0,39.349998474121094,38.70000076293945,39.20000076293945,13522,0,0
2021-01-08 10:45:00+01:00,39.29999923706055,39.5,39.20000076293945,39.5,15756,0,0
2021-01-08 11:00:00+01:00,39.54999923706055,39.75,39.45000076293945,39.54999923706055,10100,0,0
2021-01-08 11:15:00+01:00,39.54999923706055,39.54999923706055,39.0,39.099998474121094,11742,0,0
2021-01-08 11:30:00+01:00,39.099998474121094,39.099998474121094,38.650001525878906,38.95000076293945,13538,0,0
2021-01-08 11:45:00+01:00,38.900001525878906,39.04999923706055,38.849998474121094,38.900001525878906,14516,0,0
2021-01-08 12:00:00+01:00,38.900001525878906,38.95000076293945,38.29999923706055,38.349998474121094,18068,0,0
2021-01-08 12:15:00+01:00,38.349998474121094,38.75,38.150001525878906,38.75,24654,0,0
2021-01-08 12:30:00+01:00,38.75,38.849998474121094,38.599998474121094,38.75,4022,0,0
2021-01-08 12:45:00+01:00,38.75,39.099998474121094,38.650001525878906,39.099998474121094,7322,0,0
2021-01-08 13:00:00+01:00,39.04999923706055,39.29999923706055,39.04999923706055,39.20000076293945,9452,0,0
2021-01-08 13:15:00+01:00,39.20000076293945,39.349998474121094,39.150001525878906,39.29999923706055,9126,0,0
2021-01-08 13:30:00+01:00,39.150001525878906,39.29999923706055,39.099998474121094,39.150001525878906,11302,0,0
2021-01-08 13:45:00+01:00,39.29999923706055,39.54999923706055,39.29999923706055,39.5,15642,0,0
2021-01-08 14:00:00+01:00,39.45000076293945,39.54999923706055,39.349998474121094,39.400001525878906,8456,0,0
2021-01-08 14:15:00+01:00,39.400001525878906,39.5,39.349998474121094,39.5,6962,0,0
2021-01-08 14:30:00+01:00,39.400001525878906,39.599998474121094,39.349998474121094,39.54999923706055,13330,0,0
2021-01-08 14:45:00+01:00,39.5,39.5,39.25,39.25,8650,0,0
2021-01-08 15:00:00+01:00,39.25,39.400001525878906,39.099998474121094,39.29999923706055,7312,0,0
2021-01-08 15:15:00+01:00,39.29999923706055,39.29999923706055,38.70000076293945,38.900001525878906,13452,0,0
2021-01-08 15:30:00+01:00,38.900001525878906,39.20000076293945,38.79999923706055,38.95000076293945,12566,0,0
2021-01-08 15:45:00+01:00,39.0,39.099998474121094,38.849998474121094,39.0,7758,0,0
2021-01-08 16:00:00+01:00,38.95000076293945,39.29999923706055,38.95000076293945,39.25,7370,0,0
2021-01-08 16:15:00+01:00,39.25,39.400001525878906,38.95000076293945,38.95000076293945,20870,0,0
2021-01-08 16:30:00+01:00,39.0,39.099998474121094,38.75,38.79999923706055,16764,0,0
2021-01-08 16:45:00+01:00,38.849998474121094,39.400001525878906,38.75,39.20000076293945,27302,0,0
2021-01-08 17:00:00+01:00,39.25,39.70000076293945,39.099998474121094,39.099998474121094,67412,0,0
2021-01-08 17:15:00+01:00,39.04999923706055,39.04999923706055,38.29999923706055,38.900001525878906,65974,0,0
2021-01-11 09:00:00+01:00,39.45000076293945,39.70000076293945,37.349998474121094,37.54999923706055,77311,0,0
2021-01-11 09:15:00+01:00,37.599998474121094,37.95000076293945,37.25,37.54999923706055,40412,0,0
2021-01-11 09:30:00+01:00,37.54999923706055,37.599998474121094,36.79999923706055,37.20000076293945,66972,0,0
2021-01-11 09:45:00+01:00,37.20000076293945,37.599998474121094,36.95000076293945,37.599998474121094,24328,0,0
2021-01-11 10:00:00+01:00,37.599998474121094,37.849998474121094,37.400001525878906,37.79999923706055,26574,0,0
2021-01-11 10:15:00+01:00,37.79999923706055,37.900001525878906,37.29999923706055,37.650001525878906,27850,0,0
2021-01-11 10:30:00+01:00,37.54999923706055,37.95000076293945,37.54999923706055,37.650001525878906,14190,0,0
2021-01-11 10:45:00+01:00,37.650001525878906,37.650001525878906,37.29999923706055,37.349998474121094,9506,0,0
2021-01-11 11:00:00+01:00,37.45000076293945,37.54999923706055,37.20000076293945,37.349998474121094,12632,0,0
2021-01-11 11:15:00+01:00,37.349998474121094,37.75,37.349998474121094,37.70000076293945,7074,0,0
2021-01-11 11:30:00+01:00,37.70000076293945,37.95000076293945,37.54999923706055,37.849998474121094,10262,0,0
2021-01-11 11:45:00+01:00,37.849998474121094,37.900001525878906,37.599998474121094,37.650001525878906,17098,0,0
2021-01-11 12:00:00+01:00,37.599998474121094,37.599998474121094,37.400001525878906,37.400001525878906,15152,0,0
2021-01-11 12:15:00+01:00,37.45000076293945,37.5,37.150001525878906,37.29999923706055,9006,0,0
2021-01-11 12:30:00+01:00,37.29999923706055,37.45000076293945,37.25,37.29999923706055,4460,0,0
2021-01-11 12:45:00+01:00,37.29999923706055,37.5,37.29999923706055,37.5,5434,0,0
2021-01-11 13:00:00+01:00,37.45000076293945,37.45000076293945,37.099998474121094,37.150001525878906,17096,0,0
2021-01-11 13:15:00+01:00,37.150001525878906,37.20000076293945,36.849998474121094,37.04999923706055,23256,0,0
2021-01-11 13:30:00+01:00,37.099998474121094,37.20000076293945,37.0,37.150001525878906,6580,0,0
2021-01-11 13:45:00+01:00,37.20000076293945,37.20000076293945,36.900001525878906,37.04999923706055,11806,0,0
2021-01-11 14:00:00+01:00,37.150001525878906,37.150001525878906,37.0,37.0,3596,0,0
2021-01-11 14:15:00+01:00,37.04999923706055,37.349998474121094,36.95000076293945,37.25,20610,0,0
2021-01-11 14:30:00+01:00,37.150001525878906,37.20000076293945,37.0,37.04999923706055,4478,0,0
2021-01-11 14:45:00+01:00,37.04999923706055,37.099998474121094,36.849998474121094,36.900001525878906,12444,0,0
2021-01-11 15:00:00+01:00,36.849998474121094,36.95000076293945,36.54999923706055,36.75,28648,0,0
2021-01-11 15:15:00+01:00,36.650001525878906,36.70000076293945,36.04999923706055,36.20000076293945,32462,0,0
2021-01-11 15:30:00+01:00,36.20000076293945,36.70000076293945,36.099998474121094,36.5,27876,0,0
2021-01-11 15:45:00+01:00,36.599998474121094,36.900001525878906,36.5,36.79999923706055,15590,0,0
2021-01-11 16:00:00+01:00,36.79999923706055,37.25,36.70000076293945,37.20000076293945,27212,0,0
2021-01-11 16:15:00+01:00,37.099998474121094,37.099998474121094,36.95000076293945,36.95000076293945,10300,0,0
2021-01-11 16:30:00+01:00,36.95000076293945,37.0,36.650001525878906,36.849998474121094,28784,0,0
2021-01-11 16:45:00+01:00,36.95000076293945,37.04999923706055,36.79999923706055,37.0,8944,0,0
2021-01-11 17:00:00+01:00,37.0,37.04999923706055,36.75,36.75,10764,0,0
2021-01-11 17:15:00+01:00,36.849998474121094,37.150001525878906,36.79999923706055,36.79999923706055,16380,0,0
2021-01-12 09:00:00+01:00,37.5,37.79999923706055,37.25,37.70000076293945,15852,0,0
2021-01-12 09:15:00+01:00,37.70000076293945,38.45000076293945,37.650001525878906,37.95000076293945,36022,0,0
2021-01-12 09:30:00+01:00,38.099998474121094,38.20000076293945,37.5,37.5,14608,0,0
2021-01-12 09:45:00+01:00,37.5,37.79999923706055,37.29999923706055,37.70000076293945,17364,0,0
2021-01-12 10:00:00+01:00,37.599998474121094,37.70000076293945,37.25,37.29999923706055,17100,0,0
2021-01-12 10:15:00+01:00,37.349998474121094,37.54999923706055,37.099998474121094,37.54999923706055,41844,0,0
2021-01-12 10:30:00+01:00,37.45000076293945,37.849998474121094,37.45000076293945,37.75,16122,0,0
2021-01-12 10:45:00+01:00,37.79999923706055,37.849998474121094,37.54999923706055,37.54999923706055,7618,0,0
2021-01-12 11:00:00+01:00,37.54999923706055,37.900001525878906,37.54999923706055,37.849998474121094,7466,0,0
2021-01-12 11:15:00+01:00,37.900001525878906,38.0,37.849998474121094,37.849998474121094,4418,0,0
2021-01-12 11:30:00+01:00,37.849998474121094,38.20000076293945,37.849998474121094,38.04999923706055,9132,0,0
2021-01-12 11:45:00+01:00,38.099998474121094,38.20000076293945,37.75,37.900001525878906,8378,0,0
2021-01-12 12:00:00+01:00,37.900001525878906,37.900001525878906,37.650001525878906,37.650001525878906,2582,0,0
2021-01-12 12:15:00+01:00,37.650001525878906,37.79999923706055,37.650001525878906,37.75,2172,0,0
2021-01-12 12:30:00+01:00,37.75,37.900001525878906,37.650001525878906,37.79999923706055,1578,0,0
2021-01-12 12:45:00+01:00,37.70000076293945,37.79999923706055,37.70000076293945,37.79999923706055,3076,0,0
2021-01-12 13:00:00+01:00,37.75,37.79999923706055,37.70000076293945,37.70000076293945,1294,0,0
2021-01-12 13:15:00+01:00,37.70000076293945,37.75,37.599998474121094,37.650001525878906,3576,0,0
2021-01-12 13:30:00+01:00,37.54999923706055,37.70000076293945,37.54999923706055,37.70000076293945,2590,0,0
2021-01-12 13:45:00+01:00,37.70000076293945,37.70000076293945,37.599998474121094,37.650001525878906,2128,0,0
2021-01-12 14:00:00+01:00,37.650001525878906,37.70000076293945,37.54999923706055,37.599998474121094,6410,0,0
2021-01-12 14:15:00+01:00,37.599998474121094,37.95000076293945,37.599998474121094,37.900001525878906,8256,0,0
2021-01-12 14:30:00+01:00,37.900001525878906,38.099998474121094,37.849998474121094,38.0,7198,0,0
2021-01-12 14:45:00+01:00,38.0,38.0,37.79999923706055,37.79999923706055,6392,0,0
2021-01-12 15:00:00+01:00,37.79999923706055,38.150001525878906,37.79999923706055,38.150001525878906,5376,0,0
2021-01-12 15:15:00+01:00,38.150001525878906,38.20000076293945,37.95000076293945,38.0,10894,0,0
2021-01-12 15:30:00+01:00,38.04999923706055,38.29999923706055,38.04999923706055,38.20000076293945,10570,0,0
2021-01-12 15:45:00+01:00,38.25,38.25,38.04999923706055,38.099998474121094,6586,0,0
2021-01-12 16:00:00+01:00,38.20000076293945,38.29999923706055,37.95000076293945,38.150001525878906,5708,0,0
2021-01-12 16:15:00+01:00,38.099998474121094,38.20000076293945,38.0,38.150001525878906,7022,0,0
2021-01-12 16:30:00+01:00,38.150001525878906,38.349998474121094,38.150001525878906,38.349998474121094,7616,0,0
2021-01-12 16:45:00+01:00,38.349998474121094,38.400001525878906,38.150001525878906,38.25,9738,0,0
2021-01-12 17:00:00+01:00,38.29999923706055,38.400001525878906,38.20000076293945,38.20000076293945,14272,0,0
2021-01-12 17:15:00+01:00,38.20000076293945,38.349998474121094,37.900001525878906,37.900001525878906,20218,0,0
2021-01-13 09:00:00+01:00,38.79999923706055,39.04999923706055,37.95000076293945,38.04999923706055,26098,0,0
2021-01-13 09:15:00+01:00,38.0,38.099998474121094,37.650001525878906,37.75,22852,0,0
2021-01-13 09:30:00+01:00,37.70000076293945,37.79999923706055,37.650001525878906,37.79999923706055,19974,0,0
2021-01-13 09:45:00+01:00,37.79999923706055,37.849998474121094,37.54999923706055,37.79999923706055,17030,0,0
2021-01-13 10:00:00+01:00,37.79999923706055,37.900001525878906,37.599998474121094,37.70000076293945,13962,0,0
2021-01-13 10:15:00+01:00,37.70000076293945,37.79999923706055,37.400001525878906,37.5,13426,0,0
2021-01-13 10:30:00+01:00,37.5,37.5,37.20000076293945,37.25,16048,0,0
2021-01-13 10:45:00+01:00,37.20000076293945,37.349998474121094,36.849998474121094,37.150001525878906,31544,0,0
2021-01-13 11:00:00+01:00,37.20000076293945,37.400001525878906,37.0,37.400001525878906,9812,0,0
2021-01-13 11:15:00+01:00,37.400001525878906,37.599998474121094,37.400001525878906,37.45000076293945,6466,0,0
2021-01-13 11:30:00+01:00,37.54999923706055,37.54999923706055,37.29999923706055,37.400001525878906,4696,0,0
2021-01-13 11:45:00+01:00,37.29999923706055,37.45000076293945,37.20000076293945,37.349998474121094,6468,0,0
2021-01-13 12:00:00+01:00,37.349998474121094,37.54999923706055,37.20000076293945,37.45000076293945,5368,0,0
2021-01-13 12:15:00+01:00,37.45000076293945,37.5,37.25,37.25,5404,0,0
2021-01-13 12:30:00+01:00,37.25,37.54999923706055,37.25,37.54999923706055,3496,0,0
2021-01-13 12:45:00+01:00,37.400001525878906,37.599998474121094,37.400001525878906,37.54999923706055,1144,0,0
2021-01-13 13:00:00+01:00,37.54999923706055,37.599998474121094,37.400001525878906,37.599998474121094,2970,0,0
2021-01-13 13:15:00+01:00,37.599998474121094,37.900001525878906,37.54999923706055,37.79999923706055,6008,0,0
2021-01-13 13:30:00+01:00,37.75,37.95000076293945,37.70000076293945,37.79999923706055,7188,0,0
2021-01-13 13:45:00+01:00,37.79999923706055,37.95000076293945,37.70000076293945,37.70000076293945,3518,0,0
2021-01-13 14:00:00+01:00,37.650001525878906,37.849998474121094,37.650001525878906,37.75,5314,0,0
2021-01-13 14:15:00+01:00,37.79999923706055,37.900001525878906,37.75,37.75,2062,0,0
2021-01-13 14:30:00+01:00,37.849998474121094,37.95000076293945,37.75,37.79999923706055,5464,0,0
2021-01-13 14:45:00+01:00,37.79999923706055,37.79999923706055,37.650001525878906,37.75,6956,0,0
2021-01-13 15:00:00+01:00,37.849998474121094,37.849998474121094,37.5,37.599998474121094,5754,0,0
2021-01-13 15:15:00+01:00,37.599998474121094,37.70000076293945,37.29999923706055,37.29999923706055,12784,0,0
2021-01-13 15:30:00+01:00,37.29999923706055,37.5,37.25,37.349998474121094,11432,0,0
2021-01-13 15:45:00+01:00,37.29999923706055,37.70000076293945,37.099998474121094,37.099998474121094,36244,0,0
2021-01-13 16:00:00+01:00,37.099998474121094,37.25,36.900001525878906,37.0,29160,0,0
2021-01-13 16:15:00+01:00,37.04999923706055,37.20000076293945,37.04999923706055,37.099998474121094,21378,0,0
2021-01-13 16:30:00+01:00,37.099998474121094,37.20000076293945,37.099998474121094,37.150001525878906,20848,0,0
2021-01-13 16:45:00+01:00,37.150001525878906,37.20000076293945,37.04999923706055,37.099998474121094,17132,0,0
2021-01-13 17:00:00+01:00,37.150001525878906,37.20000076293945,37.0,37.04999923706055,14024,0,0
2021-01-13 17:15:00+01:00,37.04999923706055,37.45000076293945,37.04999923706055,37.400001525878906,25500,0,0
2021-01-14 09:00:00+01:00,38.0,38.0,37.45000076293945,37.900001525878906,7658,0,0
2021-01-14 09:15:00+01:00,37.900001525878906,38.150001525878906,37.75,38.099998474121094,15734,0,0
2021-01-14 09:30:00+01:00,38.150001525878906,38.150001525878906,38.0,38.04999923706055,5966,0,0
2021-01-14 09:45:00+01:00,38.04999923706055,38.599998474121094,38.0,38.349998474121094,30232,0,0
2021-01-14 10:00:00+01:00,38.400001525878906,38.400001525878906,38.150001525878906,38.20000076293945,4942,0,0
2021-01-14 10:15:00+01:00,38.150001525878906,38.25,37.95000076293945,38.04999923706055,7936,0,0
2021-01-14 10:30:00+01:00,38.20000076293945,38.29999923706055,38.04999923706055,38.20000076293945,5294,0,0
2021-01-14 10:45:00+01:00,38.25,38.400001525878906,38.150001525878906,38.400001525878906,6082,0,0
2021-01-14 11:00:00+01:00,38.349998474121094,38.95000076293945,38.349998474121094,38.95000076293945,27198,0,0
2021-01-14 11:15:00+01:00,38.900001525878906,39.0,38.25,38.79999923706055,60664,0,0
